date,time,temp,hum,dust,mdust
2024-11-20,20:54:56,21,48,32,31
2024-11-20,20:55:25,21,48,35,32
2024-11-20,20:55:54,21,48,32,31
2024-11-20,20:56:23,21,48,33,30
2024-11-20,20:56:53,21,48,32,31
2024-11-20,20:57:22,21,48,28,28
2024-11-20,20:57:51,21,48,30,28
2024-11-20,20:58:20,21,48,29,29
2024-11-20,20:58:50,21,48,31,29
2024-11-20,20:59:19,21,48,36,33
2024-11-20,20:59:48,21,48,37,34
2024-11-20,21:00:17,21,47,36,32
2024-11-20,21:00:47,21,47,32,30
2024-11-20,21:01:16,21,47,33,31
2024-11-20,21:01:45,21,47,35,32
2024-11-20,21:02:14,21,47,33,31
2024-11-20,21:02:44,21,47,33,32
2024-11-20,21:03:13,21,47,35,32
2024-11-20,21:03:42,21,47,35,30
2024-11-20,21:04:11,21,47,31,28
2024-11-20,21:04:41,21,47,32,31
2024-11-20,21:05:10,21,47,33,29
2024-11-20,21:05:39,21,47,32,31
2024-11-20,21:06:09,21,47,31,29
2024-11-20,21:06:38,21,47,30,29
2024-11-20,21:07:07,21,47,37,34
2024-11-20,21:07:36,21,48,34,31
2024-11-20,21:08:06,21,49,32,31
2024-11-20,21:08:35,21,51,32,30
2024-11-20,21:09:04,21,51,36,32
2024-11-20,21:09:33,21,51,37,33
2024-11-20,21:10:03,21,51,34,32
2024-11-20,21:10:32,21,50,35,32
2024-11-20,21:11:01,21,50,35,31
2024-11-20,21:11:30,21,50,37,34
2024-11-20,21:12:00,21,50,39,32
2024-11-20,21:12:29,21,50,36,32
2024-11-20,21:12:58,21,50,36,33
2024-11-20,21:13:27,21,49,37,32
2024-11-20,21:13:57,21,49,35,31
2024-11-20,21:14:26,21,49,32,29
2024-11-20,21:14:55,21,49,37,32
2024-11-20,21:15:24,21,49,39,34
2024-11-20,21:23:34,22,49,39,35
2024-11-20,21:24:03,22,48,39,35
2024-11-20,21:24:32,22,48,31,29
2024-11-20,21:25:02,22,48,36,33
2024-11-20,21:25:31,22,48,31,30
2024-11-20,21:26:00,22,48,36,32
2024-11-20,21:26:30,22,48,35,33
2024-11-20,21:26:59,22,48,35,33
2024-11-20,21:27:28,22,48,38,34
2024-11-20,21:27:57,22,48,39,35
2024-11-20,21:28:27,22,48,36,33
2024-11-20,21:28:56,22,48,39,35
2024-11-20,21:29:25,22,48,35,32
2024-11-20,21:29:54,22,48,33,32
2024-11-20,21:30:24,22,48,36,33
2024-11-20,21:30:53,22,48,39,35
2024-11-20,21:31:22,22,48,36,33
2024-11-20,21:31:51,22,48,37,34
2024-11-20,21:32:21,22,48,33,31
2024-11-20,21:32:50,22,48,40,34
2024-11-20,21:33:19,22,48,39,34
2024-11-20,21:33:48,22,48,36,31
2024-11-20,21:34:18,22,48,37,33
2024-11-20,21:34:47,22,48,37,34
2024-11-20,21:35:16,22,48,36,32
2024-11-20,21:35:45,22,48,39,35
2024-11-20,21:36:15,22,48,34,32
2024-11-20,21:36:44,22,48,34,32
2024-11-20,21:37:13,22,48,38,33
2024-11-20,21:37:42,22,48,37,32
2024-11-20,21:38:12,22,48,32,30
2024-11-20,21:38:41,22,48,36,31
2024-11-20,21:39:10,22,48,36,33
2024-11-20,21:39:39,22,48,31,30
2024-11-20,21:40:09,22,48,37,33
2024-11-20,21:40:38,22,48,37,33
2024-11-20,21:41:07,22,48,34,32
2024-11-20,21:41:36,22,48,32,31
2024-11-20,21:42:06,22,48,35,33
2024-11-20,21:42:35,22,48,34,32
2024-11-20,21:43:04,22,48,34,31
2024-11-20,21:43:33,22,48,40,34
2024-11-20,21:44:03,22,48,38,35
2024-11-20,21:44:32,22,48,34,32
2024-11-20,21:45:01,22,48,34,32
2024-11-20,21:45:31,22,48,33,32
2024-11-20,21:46:00,22,48,36,31
2024-11-20,21:46:29,22,48,33,30
2024-11-20,21:46:58,22,48,35,32
2024-11-20,21:47:28,22,48,33,32
2024-11-20,21:47:57,22,48,32,31
2024-11-20,21:48:26,22,48,34,30
2024-11-20,21:48:55,22,48,36,32
2024-11-20,21:49:25,22,48,36,32
2024-11-20,21:49:54,22,48,36,32
2024-11-20,21:50:23,22,48,37,32
2024-11-20,21:50:52,22,48,32,30
2024-11-20,21:51:22,22,48,33,30
2024-11-20,21:51:51,22,48,33,30
2024-11-20,21:52:20,22,48,33,31
2024-11-20,21:52:49,22,48,36,33
2024-11-20,21:53:19,22,48,29,29
2024-11-20,21:53:48,22,48,29,29
2024-11-20,21:54:17,22,48,29,29
2024-11-20,21:54:46,22,48,34,32
2024-11-20,21:55:16,22,48,31,28
2024-11-20,21:55:45,22,48,33,29
2024-11-20,21:56:14,22,48,30,29
2024-11-20,21:56:43,22,48,31,30
2024-11-20,21:57:13,22,48,36,32
2024-11-20,21:57:42,22,48,35,33
2024-11-20,21:58:11,22,48,37,32
2024-11-20,21:58:40,22,48,35,30
2024-11-20,21:59:10,22,48,33,32
2024-11-20,21:59:39,22,48,36,33
2024-11-20,22:00:08,22,48,32,29
2024-11-20,22:00:37,22,48,28,28
2024-11-20,22:01:07,22,48,36,33
2024-11-20,22:01:36,22,48,27,27
2024-11-20,22:02:05,22,48,29,29
2024-11-20,22:02:34,22,48,34,32
2024-11-20,22:03:04,22,48,33,31
2024-11-20,22:03:33,22,48,28,28
2024-11-20,22:04:02,22,48,34,30
2024-11-20,22:04:32,22,48,34,31
2024-11-20,22:05:01,22,48,32,31
2024-11-20,22:05:30,22,48,37,32
2024-11-20,22:05:59,22,48,28,28
2024-11-20,22:06:29,22,48,31,29
2024-11-20,22:06:58,22,48,29,29
2024-11-20,22:07:27,22,48,33,31
2024-11-20,22:07:56,22,48,30,30
2024-11-20,22:08:26,22,48,34,29
2024-11-20,22:08:55,22,48,34,30
2024-11-20,22:09:24,22,48,34,31
2024-11-20,22:09:53,22,48,31,30
2024-11-20,22:10:23,22,48,31,30
2024-11-20,22:10:52,22,48,30,29
2024-11-20,22:11:21,22,48,32,30
2024-11-20,22:11:50,22,48,35,32
2024-11-20,22:12:20,22,48,34,30
2024-11-20,22:12:49,22,48,30,29
2024-11-20,22:13:18,22,48,39,32
2024-11-20,22:13:47,22,48,35,31
2024-11-20,22:14:17,22,48,34,32
2024-11-20,22:14:46,22,48,33,31
2024-11-20,22:15:15,22,48,32,30
2024-11-20,22:15:44,22,48,31,30
2024-11-20,22:16:14,22,48,31,30
2024-11-20,22:16:43,22,48,33,31
2024-11-20,22:17:12,22,48,27,27
2024-11-20,22:17:41,22,48,32,31
2024-11-20,22:18:11,22,48,32,30
2024-11-20,22:18:40,22,48,32,30
2024-11-20,22:19:09,22,48,31,30
2024-11-20,22:19:38,22,48,32,29
2024-11-20,22:20:08,22,48,34,32
2024-11-20,22:20:37,22,48,31,29
2024-11-20,22:21:06,22,48,32,31
2024-11-20,22:21:35,22,48,33,31
2024-11-20,22:22:05,22,49,32,30
2024-11-20,22:22:34,22,48,32,31
2024-11-20,22:23:03,22,48,30,30
2024-11-20,22:23:33,22,48,32,31
2024-11-20,22:24:02,22,48,29,29
2024-11-20,22:24:31,22,48,29,29
2024-11-20,22:25:00,22,48,29,28
2024-11-20,22:25:30,22,48,27,26
2024-11-20,22:25:59,22,48,31,29
2024-11-20,22:26:28,22,48,32,30
2024-11-20,22:26:57,22,48,37,33
2024-11-20,22:27:27,22,48,31,30
2024-11-20,22:27:56,22,48,28,27
2024-11-20,22:28:25,22,48,32,31
2024-11-20,22:28:54,22,48,32,30
2024-11-20,22:29:24,22,48,28,27
2024-11-20,22:29:53,22,48,28,28
2024-11-20,22:30:22,22,48,29,29
2024-11-20,22:30:51,22,48,28,28
2024-11-20,22:40:44,22,48,34,32
2024-11-20,22:54:43,22,48,33,30
2024-11-20,23:01:59,22,48,27,26
2024-11-20,23:02:28,22,48,26,26
2024-11-20,23:02:57,23,48,30,30
2024-11-20,23:03:27,23,48,31,29
2024-11-20,23:03:56,23,48,29,27
2024-11-20,23:04:25,23,48,31,30
2024-11-20,23:04:54,23,48,28,28
2024-11-20,23:05:24,23,48,31,29
2024-11-20,23:05:53,23,48,25,24
2024-11-20,23:06:22,23,48,35,33
2024-11-20,23:06:51,23,48,35,33
2024-11-20,23:07:21,23,48,29,29
2024-11-20,23:07:50,23,48,32,31
2024-11-20,23:08:19,23,48,24,24
2024-11-20,23:08:49,23,48,26,26
2024-11-20,23:09:18,23,48,31,30
2024-11-20,23:09:47,23,48,30,30
2024-11-20,23:10:16,23,48,32,31
2024-11-20,23:10:46,23,48,31,30
2024-11-20,23:11:15,23,48,28,28
2024-11-20,23:11:44,23,48,29,28
2024-11-20,23:12:13,23,48,28,28
2024-11-20,23:12:43,23,48,27,27
2024-11-20,23:13:12,23,48,28,27
2024-11-20,23:13:41,23,48,30,28
2024-11-20,23:14:10,23,48,29,27
2024-11-20,23:14:40,23,48,28,27
2024-11-20,23:15:09,23,48,30,28
2024-11-20,23:15:38,23,48,33,30
2024-11-20,23:16:07,23,48,27,27
2024-11-20,23:16:37,23,48,32,29
2024-11-20,23:17:06,23,48,34,30
2024-11-20,23:17:35,23,48,25,25
2024-11-20,23:18:04,23,48,27,27
2024-11-20,23:18:34,23,48,30,30
2024-11-20,23:19:03,23,48,30,30
2024-11-20,23:19:32,23,48,29,28
2024-11-20,23:20:01,23,48,30,29
2024-11-20,23:20:31,23,48,27,27
2024-11-20,23:21:00,23,48,31,29
2024-11-20,23:21:29,23,48,27,26
2024-11-20,23:21:58,23,48,28,28
2024-11-20,23:22:28,23,48,30,29
2024-11-20,23:22:57,23,48,30,28
2024-11-20,23:23:26,23,48,28,26
2024-11-20,23:23:55,23,48,30,28
2024-11-20,23:24:25,23,48,29,28
2024-11-20,23:24:54,23,48,29,29
2024-11-20,23:25:23,23,48,25,24
2024-11-20,23:25:53,23,48,29,25
2024-11-20,23:26:22,23,48,29,29
2024-11-20,23:26:51,23,48,31,27
2024-11-20,23:27:20,23,48,31,29
2024-11-20,23:27:50,23,48,31,29
2024-11-20,23:28:19,23,48,26,26
2024-11-20,23:28:48,23,48,30,30
2024-11-20,23:29:17,23,48,29,29
2024-11-20,23:29:47,23,48,27,26
2024-11-20,23:30:16,23,48,27,27
2024-11-20,23:30:45,23,48,29,27
2024-11-20,23:31:14,23,48,29,25
2024-11-20,23:31:44,23,48,28,28
2024-11-20,23:32:13,23,48,30,28
2024-11-20,23:32:42,23,48,29,27
2024-11-20,23:33:11,23,48,28,25
2024-11-20,23:33:41,23,48,27,25
2024-11-20,23:34:10,23,48,30,29
2024-11-20,23:34:39,23,48,28,27
2024-11-20,23:35:08,23,48,33,28
2024-11-20,23:35:38,23,48,29,29
2024-11-20,23:36:07,23,48,32,30
2024-11-20,23:36:36,23,48,28,26
2024-11-20,23:37:05,23,48,31,30
2024-11-20,23:37:35,23,48,29,28
2024-11-20,23:38:04,23,48,29,29
2024-11-20,23:38:33,23,48,29,28
2024-11-20,23:39:02,23,48,28,28
2024-11-20,23:39:32,23,48,29,27
2024-11-20,23:40:01,23,48,26,26
2024-11-20,23:40:30,23,48,30,28
2024-11-20,23:40:59,23,48,27,26
2024-11-20,23:41:29,23,48,25,23
2024-11-20,23:41:58,23,48,30,29
2024-11-20,23:42:27,23,48,26,26
2024-11-20,23:42:56,23,48,30,29
2024-11-20,23:43:26,23,48,32,30
2024-11-20,23:43:55,23,48,29,27
2024-11-20,23:44:24,23,48,28,28
2024-11-20,23:44:53,23,48,29,28
2024-11-20,23:45:23,23,48,28,28
2024-11-20,23:45:52,23,48,29,28
2024-11-20,23:46:21,23,48,28,27
2024-11-20,23:46:51,23,48,30,29
2024-11-20,23:47:20,23,48,28,27
2024-11-20,23:47:49,23,48,26,26
2024-11-20,23:48:18,23,48,31,27
2024-11-20,23:48:48,23,48,31,30
2024-11-20,23:49:17,23,48,28,26
2024-11-20,23:49:46,23,48,29,28
2024-11-20,23:50:15,23,48,26,26
2024-11-20,23:50:45,23,48,28,26
2024-11-20,23:51:14,23,49,27,26
2024-11-20,23:51:43,23,49,29,28
2024-11-20,23:52:12,23,49,25,23
2024-11-20,23:52:42,23,49,26,25
2024-11-20,23:53:11,23,49,27,27
2024-11-20,23:53:40,23,49,24,24
2024-11-20,23:54:09,23,49,27,26
2024-11-20,23:54:39,23,49,22,21
2024-11-20,23:55:08,23,49,27,26
2024-11-20,23:55:37,23,49,26,24
2024-11-20,23:56:06,23,49,24,22
2024-11-20,23:56:36,23,49,24,22
2024-11-20,23:57:05,23,49,26,26
2024-11-20,23:57:34,23,49,28,27
2024-11-20,23:58:03,23,49,28,27
2024-11-20,23:58:33,23,49,24,23
2024-11-20,23:59:02,23,49,25,23
2024-11-20,23:59:31,23,49,22,22
2024-11-21,00:00:00,23,49,27,26
2024-11-21,00:00:30,23,49,24,24
2024-11-21,00:00:59,23,49,25,25
2024-11-21,00:01:28,23,49,28,28
2024-11-21,00:01:57,23,49,24,24
2024-11-21,00:02:27,23,49,24,24
2024-11-21,00:02:56,23,49,24,24
2024-11-21,00:03:25,23,49,28,28
2024-11-21,00:03:55,23,49,28,28
2024-11-21,00:04:24,23,49,31,29
2024-11-21,00:04:53,23,49,26,24
2024-11-21,00:05:22,23,49,31,30
2024-11-21,00:05:52,23,49,23,23
2024-11-21,00:06:21,23,49,26,24
2024-11-21,00:06:50,23,49,27,25
2024-11-21,00:07:19,23,49,24,23
2024-11-21,00:07:49,23,49,25,24
2024-11-21,00:08:18,23,49,29,26
2024-11-21,00:08:47,23,49,29,28
2024-11-21,00:09:16,23,49,24,23
2024-11-21,00:10:35,23,49,27,27
2024-11-21,00:11:04,23,49,27,27
2024-11-21,00:11:33,23,49,24,24
2024-11-21,00:12:02,23,49,23,23
2024-11-21,00:12:32,23,49,27,25
2024-11-21,00:13:01,23,49,28,26
2024-11-21,00:13:30,23,49,22,21
2024-11-21,00:13:59,23,49,24,24
2024-11-21,00:14:29,23,49,28,26
2024-11-21,00:14:58,23,49,22,22
2024-11-21,00:15:27,23,49,23,23
2024-11-21,00:15:56,23,49,20,20
2024-11-21,00:16:26,23,49,24,24
2024-11-21,00:16:55,23,49,24,23
2024-11-21,00:17:24,23,49,22,22
2024-11-21,00:17:53,23,49,25,25
2024-11-21,00:18:23,23,49,23,23
2024-11-21,00:18:52,23,49,25,22
2024-11-21,00:19:21,23,49,22,22
2024-11-21,00:19:50,23,49,24,23
2024-11-21,00:20:20,23,49,22,22
2024-11-21,00:20:49,23,49,22,20
2024-11-21,00:21:18,23,49,22,22
2024-11-21,00:21:47,23,49,23,23
2024-11-21,00:22:17,23,49,26,25
2024-11-21,00:22:46,23,49,24,24
2024-11-21,00:23:15,23,49,23,23
2024-11-21,00:23:44,23,49,22,22
2024-11-21,00:24:14,23,49,24,24
2024-11-21,00:24:43,23,49,26,25
2024-11-21,00:25:12,23,49,27,24
2024-11-21,00:25:41,23,49,23,23
2024-11-21,00:26:11,23,49,27,27
2024-11-21,00:26:40,23,49,27,26
2024-11-21,00:27:09,23,49,27,25
2024-11-21,00:27:39,23,49,25,25
2024-11-21,00:28:08,23,49,26,24
2024-11-21,00:28:37,23,49,22,22
2024-11-21,00:29:06,23,49,22,21
2024-11-21,00:29:36,23,49,24,24
2024-11-21,00:30:05,23,49,29,29
2024-11-21,00:30:34,23,49,24,24
2024-11-21,00:31:03,23,49,21,20
2024-11-21,00:31:33,23,49,26,26
2024-11-21,00:32:02,23,49,22,22
2024-11-21,00:32:31,23,49,25,24
2024-11-21,00:33:00,23,49,22,22
2024-11-21,00:33:30,23,49,23,23
2024-11-21,00:33:59,23,49,24,24
2024-11-21,00:34:28,23,49,23,22
2024-11-21,00:34:57,23,49,22,20
2024-11-21,00:35:27,23,49,24,24
2024-11-21,00:35:56,23,49,18,18
2024-11-21,00:36:25,23,49,22,22
2024-11-21,00:36:54,23,49,20,20
2024-11-21,00:37:24,23,49,26,23
2024-11-21,00:37:53,23,48,20,20
2024-11-21,00:38:22,23,48,23,23
2024-11-21,00:38:51,23,48,24,24
2024-11-21,00:39:21,23,48,23,20
2024-11-21,00:39:50,23,48,23,21
2024-11-21,00:40:19,23,48,27,26
2024-11-21,00:40:48,23,48,24,24
2024-11-21,00:41:18,23,48,21,20
2024-11-21,00:41:47,23,48,25,24
2024-11-21,00:42:16,23,48,24,24
2024-11-21,00:42:45,23,48,24,23
2024-11-21,00:43:15,23,48,22,21
2024-11-21,00:43:44,23,48,22,22
2024-11-21,00:44:13,23,48,26,25
2024-11-21,00:44:42,23,49,21,21
2024-11-21,00:45:12,23,49,25,21
2024-11-21,00:45:41,23,49,23,23
2024-11-21,00:46:10,23,49,25,25
2024-11-21,00:46:39,23,49,22,19
2024-11-21,00:47:09,23,49,22,22
2024-11-21,00:47:38,23,49,19,18
2024-11-21,00:48:07,23,48,24,24
2024-11-21,00:48:37,23,48,21,20
2024-11-21,00:49:06,23,48,21,20
2024-11-21,00:49:35,23,48,24,22
2024-11-21,00:50:04,23,49,22,21
2024-11-21,00:50:34,23,49,25,25
2024-11-21,00:51:03,23,49,25,25
2024-11-21,00:51:32,23,49,21,20
2024-11-21,00:52:01,23,49,27,24
2024-11-21,00:52:31,23,49,23,22
2024-11-21,00:53:00,23,49,26,25
2024-11-21,00:53:29,23,49,24,22
2024-11-21,00:53:58,23,49,21,21
2024-11-21,00:54:28,23,49,27,25
2024-11-21,00:54:57,23,49,22,22
2024-11-21,00:55:26,23,49,24,23
2024-11-21,00:55:55,23,49,27,26
2024-11-21,00:56:25,23,49,23,23
2024-11-21,00:56:54,23,49,24,23
2024-11-21,00:57:23,23,49,24,22
2024-11-21,00:57:52,23,49,23,23
2024-11-21,00:58:22,23,49,22,21
2024-11-21,00:58:51,23,49,24,23
2024-11-21,00:59:20,23,49,21,20
2024-11-21,00:59:49,23,49,24,24
2024-11-21,01:00:19,23,49,24,23
2024-11-21,01:00:48,23,49,24,22
2024-11-21,01:01:17,23,49,26,24
2024-11-21,01:01:46,23,49,23,23
2024-11-21,01:02:16,23,49,22,20
2024-11-21,01:02:45,23,49,23,23
2024-11-21,01:03:14,23,49,24,22
2024-11-21,01:03:43,23,49,26,25
2024-11-21,01:04:13,23,49,25,24
2024-11-21,01:04:42,23,49,23,23
2024-11-21,01:05:11,23,49,21,21
2024-11-21,01:05:40,23,49,21,21
2024-11-21,01:06:10,23,49,20,20
2024-11-21,01:06:39,23,49,23,22
2024-11-21,01:07:08,23,49,20,20
2024-11-21,01:07:38,23,49,24,21
2024-11-21,01:08:07,23,49,23,23
2024-11-21,01:08:36,23,49,28,28
2024-11-21,01:09:05,23,49,22,19
2024-11-21,01:09:35,23,49,22,21
2024-11-21,01:10:04,23,49,22,22
2024-11-21,01:10:33,23,49,19,19
2024-11-21,01:11:02,23,49,24,23
2024-11-21,01:11:32,23,49,23,23
2024-11-21,01:12:01,23,49,23,22
2024-11-21,01:12:30,23,49,25,24
2024-11-21,01:12:59,23,49,22,19
2024-11-21,01:13:29,23,49,20,20
2024-11-21,01:13:58,23,49,23,22
2024-11-21,01:14:27,23,49,26,24
2024-11-21,01:14:56,23,49,24,24
2024-11-21,01:15:26,23,49,19,19
2024-11-21,01:15:55,23,49,26,24
2024-11-21,01:16:24,23,49,21,20
2024-11-21,01:16:53,23,49,23,23
2024-11-21,01:17:23,23,49,20,20
2024-11-21,01:17:52,23,49,23,23
2024-11-21,01:18:21,23,49,23,23
2024-11-21,01:18:50,23,49,20,20
2024-11-21,01:19:20,23,49,22,22
2024-11-21,01:19:49,23,49,20,18
2024-11-21,01:20:18,23,49,22,22
2024-11-21,01:20:47,23,49,21,19
2024-11-21,01:21:17,23,49,22,21
2024-11-21,01:21:46,23,49,21,21
2024-11-21,01:22:15,23,49,25,25
2024-11-21,01:22:44,23,49,23,23
2024-11-21,01:23:14,23,49,22,21
2024-11-21,01:23:43,23,49,20,19
2024-11-21,01:24:12,23,49,23,23
2024-11-21,01:24:41,23,49,19,19
2024-11-21,01:25:11,23,49,25,23
2024-11-21,01:25:40,23,49,19,19
2024-11-21,01:26:09,23,49,23,22
2024-11-21,01:26:39,23,49,23,23
2024-11-21,01:27:08,23,49,21,21
2024-11-21,01:27:37,23,49,20,20
2024-11-21,01:28:06,23,48,19,19
2024-11-21,01:28:36,23,48,21,21
2024-11-21,01:29:05,23,48,21,21
2024-11-21,01:29:34,23,48,21,21
2024-11-21,01:30:03,23,48,22,22
2024-11-21,01:30:33,23,48,23,22
2024-11-21,01:31:02,23,48,20,18
2024-11-21,01:31:31,23,48,23,22
2024-11-21,01:32:00,23,48,25,24
2024-11-21,01:32:30,23,49,20,20
2024-11-21,01:32:59,23,49,23,23
2024-11-21,01:33:28,23,49,24,22
2024-11-21,01:33:57,23,49,25,20
2024-11-21,01:34:27,23,49,22,22
2024-11-21,01:34:56,23,49,24,23
2024-11-21,01:35:25,23,49,23,23
2024-11-21,01:35:54,23,49,24,23
2024-11-21,01:36:24,23,49,22,21
2024-11-21,01:36:53,23,49,28,28
2024-11-21,01:37:22,23,49,28,25
2024-11-21,01:37:51,23,49,27,26
2024-11-21,01:38:21,23,49,27,24
2024-11-21,01:38:50,23,49,26,25
2024-11-21,01:39:19,23,49,29,29
2024-11-21,01:39:48,23,49,25,24
2024-11-21,01:40:18,23,49,26,25
2024-11-21,01:40:47,23,49,24,21
2024-11-21,01:41:16,23,49,27,26
2024-11-21,01:41:45,23,49,28,27
2024-11-21,01:42:15,23,49,27,26
2024-11-21,01:42:44,23,49,24,24
2024-11-21,01:43:13,23,49,25,23
2024-11-21,01:43:42,23,49,29,28
2024-11-21,01:44:12,23,49,26,24
2024-11-21,01:44:41,23,49,25,24
2024-11-21,01:45:10,23,49,24,24
2024-11-21,01:45:39,23,49,25,23
2024-11-21,01:46:09,23,49,22,21
2024-11-21,01:46:38,23,49,25,25
2024-11-21,01:47:07,23,49,21,21
2024-11-21,01:47:37,23,49,21,20
2024-11-21,01:48:06,23,49,28,27
2024-11-21,01:48:35,23,49,22,22
2024-11-21,01:49:04,23,49,23,23
2024-11-21,01:49:34,23,49,26,23
2024-11-21,01:50:03,23,49,25,24
2024-11-21,01:50:32,23,49,25,25
2024-11-21,01:51:01,23,49,27,26
2024-11-21,01:51:31,23,49,20,20
2024-11-21,01:52:00,23,49,24,23
2024-11-21,01:52:29,23,49,18,18
2024-11-21,01:52:58,23,49,25,25
2024-11-21,01:53:28,23,49,20,20
2024-11-21,01:53:57,23,49,19,19
2024-11-21,01:54:26,23,49,22,21
2024-11-21,01:54:55,23,49,27,26
2024-11-21,01:55:25,23,49,22,21
2024-11-21,01:55:54,23,49,23,20
2024-11-21,01:56:23,23,49,26,25
2024-11-21,01:56:52,23,49,22,22
2024-11-21,01:57:22,23,49,24,22
2024-11-21,01:57:51,23,49,23,23
2024-11-21,01:58:20,23,49,25,25
2024-11-21,01:58:49,23,49,23,23
2024-11-21,01:59:19,23,49,25,25
2024-11-21,01:59:48,23,49,22,22
2024-11-21,02:00:17,23,49,24,22
2024-11-21,02:00:46,23,49,22,22
2024-11-21,02:01:16,23,49,22,21
2024-11-21,02:01:45,23,49,20,20
2024-11-21,02:02:14,23,49,21,21
2024-11-21,02:02:43,23,49,25,24
2024-11-21,02:03:13,23,49,24,24
2024-11-21,02:03:42,23,49,28,27
2024-11-21,02:04:11,23,49,23,23
2024-11-21,02:04:40,23,49,24,23
2024-11-21,02:05:10,23,49,27,23
2024-11-21,02:05:39,23,49,23,23
2024-11-21,02:06:08,23,49,24,22
2024-11-21,02:06:38,23,49,26,24
2024-11-21,02:07:07,23,49,23,23
2024-11-21,02:07:36,23,49,27,26
2024-11-21,02:08:05,23,49,26,26
2024-11-21,02:08:35,23,49,20,20
2024-11-21,02:09:04,23,49,23,21
2024-11-21,02:09:33,23,49,23,23
2024-11-21,02:10:02,23,49,21,21
2024-11-21,02:10:32,23,49,21,21
2024-11-21,02:11:01,23,49,24,23
2024-11-21,02:11:30,23,49,24,24
2024-11-21,02:11:59,23,49,24,23
2024-11-21,02:12:29,23,49,24,24
2024-11-21,02:12:58,23,49,23,22
2024-11-21,02:13:27,23,49,27,24
2024-11-21,02:13:56,23,49,27,23
2024-11-21,02:14:26,23,49,24,24
2024-11-21,02:14:55,23,49,21,21
2024-11-21,02:15:24,23,49,22,22
2024-11-21,02:15:53,23,49,23,23
2024-11-21,02:16:23,23,49,23,23
2024-11-21,02:16:52,23,49,24,24
2024-11-21,02:17:21,23,49,26,25
2024-11-21,02:17:50,23,49,22,22
2024-11-21,02:18:20,23,49,27,24
2024-11-21,02:18:49,23,49,23,22
2024-11-21,02:19:18,23,49,22,22
2024-11-21,02:19:47,23,49,21,20
2024-11-21,02:20:17,23,49,22,21
2024-11-21,02:20:46,23,49,20,20
2024-11-21,02:21:15,23,49,25,23
2024-11-21,02:21:44,23,49,25,24
2024-11-21,02:22:14,23,49,22,22
2024-11-21,02:22:43,23,49,21,19
2024-11-21,02:23:12,23,49,21,21
2024-11-21,02:23:42,23,49,22,21
2024-11-21,02:24:11,23,49,21,21
2024-11-21,02:24:40,23,49,21,21
2024-11-21,02:25:09,23,49,22,22
2024-11-21,02:25:39,23,49,24,22
2024-11-21,02:26:08,23,49,20,19
2024-11-21,02:26:37,23,49,22,21
2024-11-21,02:27:06,23,49,23,23
2024-11-21,02:27:36,23,49,23,21
2024-11-21,02:28:05,23,49,21,21
2024-11-21,02:28:34,23,49,19,19
2024-11-21,02:29:03,23,49,21,20
2024-11-21,02:29:33,23,49,23,23
2024-11-21,02:30:02,23,49,23,21
2024-11-21,02:30:31,23,49,22,22
2024-11-21,02:31:00,23,49,24,24
2024-11-21,02:31:30,23,49,21,21
2024-11-21,02:31:59,23,49,21,20
2024-11-21,02:32:28,23,49,22,22
2024-11-21,02:32:57,23,49,23,22
2024-11-21,02:33:27,23,49,21,21
2024-11-21,02:33:56,23,49,22,21
2024-11-21,02:34:25,23,49,25,24
2024-11-21,02:34:54,23,49,23,22
2024-11-21,02:35:24,23,49,22,22
2024-11-21,02:35:53,23,49,19,19
2024-11-21,02:36:22,23,49,20,20
2024-11-21,02:36:51,23,49,23,22
2024-11-21,02:37:21,23,49,18,18
2024-11-21,02:37:50,23,49,24,24
2024-11-21,02:38:19,23,49,20,20
2024-11-21,02:38:48,23,49,22,22
2024-11-21,02:39:18,23,49,21,21
2024-11-21,02:39:47,23,49,23,23
