date,time,temp,hum,dust,mdust
2024-11-21,07:47:28,24,48,24,24
2024-11-21,07:47:57,23,48,24,23
2024-11-21,07:48:26,23,48,23,22
2024-11-21,07:48:56,23,48,25,24
2024-11-21,07:49:25,23,48,21,20
2024-11-21,07:49:54,23,49,23,23
2024-11-21,07:50:23,23,49,24,23
2024-11-21,07:50:53,23,49,26,24
2024-11-21,07:51:22,23,48,24,23
2024-11-21,07:51:51,23,48,25,24
2024-11-21,07:52:20,24,48,25,25
2024-11-21,07:52:50,24,48,28,27
2024-11-21,07:53:19,24,48,26,24
2024-11-21,07:53:48,24,48,23,23
2024-11-21,07:54:17,24,48,22,21
2024-11-21,07:54:47,23,48,22,22
2024-11-21,07:55:16,23,48,25,25
2024-11-21,07:55:45,23,48,26,24
2024-11-21,07:56:14,23,48,24,21
2024-11-21,07:56:44,23,48,26,24
2024-11-21,07:57:13,23,48,22,22
2024-11-21,07:57:42,23,48,21,21
2024-11-21,07:58:11,23,48,23,23
2024-11-21,07:58:41,23,48,23,23
2024-11-21,07:59:10,23,48,22,22
2024-11-21,07:59:39,23,48,22,22
2024-11-21,08:00:09,23,48,27,26
2024-11-21,08:00:38,23,48,23,22
2024-11-21,08:01:07,23,48,20,20
2024-11-21,08:01:36,23,48,24,24
2024-11-21,08:02:06,23,48,21,21
2024-11-21,08:02:35,23,48,25,23
2024-11-21,08:03:04,24,48,25,25
2024-11-21,08:03:33,24,48,24,23
2024-11-21,08:04:03,24,48,25,24
2024-11-21,08:04:32,24,48,27,27
2024-11-21,08:05:01,24,48,26,25
2024-11-21,08:05:30,24,48,21,21
2024-11-21,08:06:00,24,48,24,24
2024-11-21,08:06:29,24,48,22,22
2024-11-21,08:06:58,24,48,23,22
2024-11-21,08:07:27,24,48,28,27
2024-11-21,08:07:57,24,48,26,24
2024-11-21,08:08:26,24,48,22,22
2024-11-21,08:08:55,24,48,25,24
2024-11-21,08:09:24,24,48,27,25
2024-11-21,08:09:54,24,48,26,26
2024-11-21,08:10:23,24,48,29,28
2024-11-21,08:10:52,24,48,26,26
2024-11-21,08:11:21,24,48,24,23
2024-11-21,08:11:51,24,48,26,26
2024-11-21,08:12:20,24,48,24,22
2024-11-21,08:12:49,24,48,28,28
2024-11-21,08:13:18,24,48,23,22
2024-11-21,08:13:48,24,48,23,23
2024-11-21,08:14:17,24,48,24,23
2024-11-21,08:14:46,24,48,23,23
2024-11-21,08:15:15,24,48,29,29
2024-11-21,08:15:45,24,48,26,26
2024-11-21,08:16:14,24,48,24,23
2024-11-21,08:16:43,24,48,26,26
2024-11-21,08:17:12,24,48,28,28
2024-11-21,08:17:42,24,48,24,23
2024-11-21,08:18:11,24,48,25,24
2024-11-21,08:18:40,24,48,32,30
2024-11-21,08:19:10,24,48,27,27
2024-11-21,08:19:39,24,48,27,23
2024-11-21,08:20:08,24,48,29,27
2024-11-21,08:20:37,24,48,29,27
2024-11-21,08:21:07,24,48,27,26
2024-11-21,08:21:36,24,48,29,27
2024-11-21,08:22:05,24,48,26,26
2024-11-21,08:22:34,24,48,28,28
2024-11-21,08:23:04,24,48,28,25
2024-11-21,08:23:33,24,48,24,24
2024-11-21,08:24:02,24,48,31,30
2024-11-21,08:24:31,24,48,28,27
2024-11-21,08:25:01,24,48,26,26
2024-11-21,08:25:30,24,48,26,24
2024-11-21,08:25:59,24,48,31,30
2024-11-21,08:26:28,24,48,27,25
2024-11-21,08:26:58,24,48,25,23
2024-11-21,08:27:27,24,48,29,29
2024-11-21,08:27:56,24,48,31,29
2024-11-21,08:28:25,24,48,31,28
2024-11-21,08:28:55,24,48,28,26
2024-11-21,08:29:24,24,48,28,28
2024-11-21,08:29:53,24,48,27,27
2024-11-21,08:30:22,24,48,30,28
2024-11-21,08:30:52,24,48,30,30
2024-11-21,08:31:21,24,48,27,27
2024-11-21,08:31:50,24,48,33,31
2024-11-21,08:32:19,24,48,30,29
2024-11-21,08:32:49,24,48,30,30
2024-11-21,08:33:18,24,48,26,25
2024-11-21,08:33:47,24,48,27,26
2024-11-21,08:34:16,24,48,30,29
2024-11-21,08:34:46,24,48,27,26
2024-11-21,08:35:15,24,48,32,30
2024-11-21,08:35:44,24,48,29,29
2024-11-21,08:36:13,24,48,28,28
2024-11-21,08:36:43,24,48,26,25
2024-11-21,08:37:12,24,48,28,25
2024-11-21,08:37:41,24,48,33,29
2024-11-21,08:38:11,24,48,30,30
2024-11-21,08:38:40,24,47,30,28
2024-11-21,08:39:09,24,47,32,30
2024-11-21,08:39:38,24,48,31,30
2024-11-21,08:40:08,24,48,33,29
2024-11-21,08:40:37,24,48,30,27
2024-11-21,08:41:06,24,48,29,28
2024-11-21,08:41:35,24,48,27,27
2024-11-21,08:42:05,24,48,32,31
2024-11-21,08:42:34,24,47,29,27
2024-11-21,08:43:03,24,47,30,28
2024-11-21,08:43:32,24,47,32,31
2024-11-21,08:44:02,24,47,29,27
2024-11-21,08:44:31,24,47,26,25
2024-11-21,08:45:00,24,47,32,29
2024-11-21,08:45:29,24,47,31,28
2024-11-21,08:45:59,24,47,31,29
2024-11-21,08:46:28,24,47,31,30
2024-11-21,08:46:57,24,47,29,26
2024-11-21,08:47:26,24,47,27,27
2024-11-21,08:47:56,24,47,30,28
2024-11-21,08:48:25,24,47,24,23
2024-11-21,08:48:54,24,47,31,28
2024-11-21,08:49:23,24,47,28,26
2024-11-21,08:49:53,24,47,31,28
2024-11-21,08:50:22,24,47,29,28
2024-11-21,08:50:51,24,47,33,30
2024-11-21,08:51:20,24,47,35,31
2024-11-21,08:51:50,24,47,34,32
2024-11-21,08:52:19,24,47,28,28
2024-11-21,08:52:48,24,47,29,28
2024-11-21,08:53:17,24,47,26,26
2024-11-21,08:53:47,24,47,37,33
2024-11-21,08:54:16,24,47,29,28
2024-11-21,08:54:45,24,47,32,30
2024-11-21,08:55:15,24,47,30,27
2024-11-21,08:55:44,24,47,27,26
2024-11-21,08:56:13,24,47,32,30
2024-11-21,08:56:42,24,47,33,30
2024-11-21,08:57:12,24,47,28,27
2024-11-21,08:57:41,24,47,25,24
2024-11-21,08:58:10,24,47,28,28
2024-11-21,08:58:39,24,47,32,30
2024-11-21,08:59:09,24,47,30,30
2024-11-21,08:59:38,24,47,30,29
2024-11-21,09:00:07,24,47,32,30
2024-11-21,09:00:36,24,47,38,32
2024-11-21,09:01:06,24,47,30,29
2024-11-21,09:01:35,24,47,29,29
2024-11-21,09:02:04,24,47,27,27
2024-11-21,09:02:33,24,47,28,28
2024-11-21,09:03:03,24,47,30,30
2024-11-21,09:03:32,24,47,31,30
2024-11-21,09:04:01,24,47,27,25
2024-11-21,09:04:30,24,47,31,30
2024-11-21,09:05:00,24,47,36,33
2024-11-21,09:05:29,24,47,31,30
2024-11-21,09:05:58,24,47,29,28
2024-11-21,09:06:27,24,47,32,29
2024-11-21,09:06:57,24,47,32,31
2024-11-21,09:07:26,24,47,29,28
2024-11-21,09:07:55,24,47,34,30
2024-11-21,09:08:24,24,47,30,30
2024-11-21,09:08:54,24,47,30,28
2024-11-21,09:09:23,24,47,28,28
2024-11-21,09:09:52,24,47,30,30
2024-11-21,09:10:21,24,47,33,30
2024-11-21,09:10:51,24,47,26,26
2024-11-21,09:11:20,24,47,31,28
2024-11-21,09:11:49,24,47,29,29
2024-11-21,09:12:18,24,47,32,31
2024-11-21,09:12:48,24,47,32,31
2024-11-21,09:13:17,24,47,31,30
2024-11-21,09:13:46,24,47,30,28
2024-11-21,09:14:16,24,47,33,31
2024-11-21,09:14:45,24,47,33,31
2024-11-21,09:15:14,24,47,28,27
2024-11-21,09:15:43,24,47,32,30
2024-11-21,09:16:13,24,47,31,30
2024-11-21,09:16:42,24,47,35,31
2024-11-21,09:17:11,24,47,29,29
2024-11-21,09:17:40,24,47,28,27
2024-11-21,09:18:10,24,47,28,28
2024-11-21,09:18:39,24,47,32,31
2024-11-21,09:19:08,24,47,28,27
2024-11-21,09:19:37,24,47,29,27
2024-11-21,09:20:07,24,47,28,27
2024-11-21,09:20:36,24,47,29,29
2024-11-21,09:21:05,24,47,32,29
2024-11-21,09:21:34,24,47,30,29
2024-11-21,09:22:04,24,47,26,25
2024-11-21,09:22:33,24,47,31,30
2024-11-21,09:23:02,24,47,30,28
2024-11-21,09:23:31,24,47,29,28
2024-11-21,09:24:01,24,47,34,32
2024-11-21,09:24:30,24,47,29,29
2024-11-21,09:24:59,24,47,29,29
2024-11-21,09:25:28,24,47,33,31
2024-11-21,09:25:58,24,47,33,31
2024-11-21,09:26:27,24,47,29,28
2024-11-21,09:26:56,24,47,32,30
2024-11-21,09:27:25,24,47,29,29
2024-11-21,09:27:55,24,47,30,29
2024-11-21,09:28:24,24,47,32,31
2024-11-21,09:28:53,24,47,36,30
2024-11-21,09:29:22,24,47,33,30
2024-11-21,09:29:52,24,47,36,32
2024-11-21,09:30:21,25,47,33,28
2024-11-21,09:30:50,25,47,29,28
2024-11-21,09:31:19,25,47,29,29
2024-11-21,09:31:49,25,46,30,30
2024-11-21,09:32:18,25,46,30,29
2024-11-21,09:32:47,25,46,27,27
2024-11-21,09:33:17,25,46,28,28
2024-11-21,09:33:46,25,46,30,29
2024-11-21,09:34:15,25,46,30,29
2024-11-21,09:34:44,25,46,28,26
2024-11-21,09:35:14,25,46,30,29
2024-11-21,09:35:43,25,46,32,31
2024-11-21,09:36:12,25,46,36,32
2024-11-21,09:36:41,25,46,34,32
2024-11-21,09:37:11,25,46,34,30
2024-11-21,09:37:40,25,46,33,31
2024-11-21,09:38:09,25,46,30,29
2024-11-21,09:38:38,25,46,32,31
2024-11-21,09:39:08,25,46,30,30
2024-11-21,09:39:37,25,46,33,31
2024-11-21,09:40:06,25,46,29,29
2024-11-21,09:40:35,25,46,35,31
2024-11-21,09:41:05,25,46,33,31
2024-11-21,09:41:34,25,46,32,30
2024-11-21,09:42:03,25,46,34,31
2024-11-21,09:42:32,25,46,36,31
2024-11-21,09:43:02,25,46,29,27
2024-11-21,09:43:31,25,46,34,30
2024-11-21,09:44:00,25,46,31,30
2024-11-21,09:44:29,25,46,32,30
2024-11-21,09:44:59,25,46,36,32
2024-11-21,09:45:28,25,46,34,32
2024-11-21,09:45:57,25,46,32,30
2024-11-21,09:46:26,25,46,31,29
2024-11-21,09:46:56,25,46,31,30
2024-11-21,09:47:25,25,46,28,28
2024-11-21,09:47:54,25,46,30,30
2024-11-21,09:48:23,25,46,32,30
2024-11-21,09:48:53,25,46,34,32
2024-11-21,09:49:22,25,46,36,33
2024-11-21,09:49:51,25,46,30,30
2024-11-21,09:50:21,25,46,34,31
2024-11-21,09:50:50,25,46,33,32
2024-11-21,09:51:19,25,46,28,28
2024-11-21,09:51:48,25,46,32,30
2024-11-21,09:52:18,25,46,35,31
2024-11-21,09:52:47,25,46,37,32
2024-11-21,09:53:16,25,46,27,27
2024-11-21,09:53:45,25,46,30,29
2024-11-21,09:54:15,25,46,30,28
2024-11-21,09:54:44,25,46,33,30
2024-11-21,09:55:13,25,46,33,31
2024-11-21,09:55:42,25,46,29,28
2024-11-21,09:56:12,25,46,33,30
2024-11-21,09:56:41,25,46,30,29
2024-11-21,09:57:10,25,46,34,32
2024-11-21,09:57:39,25,46,29,27
2024-11-21,09:58:09,25,46,35,30
2024-11-21,09:58:38,25,46,31,30
2024-11-21,09:59:07,25,46,35,32
2024-11-21,09:59:36,25,46,33,31
2024-11-21,10:00:06,25,46,32,30
2024-11-21,10:00:35,25,46,31,29
2024-11-21,10:01:04,25,46,31,30
2024-11-21,10:01:33,25,46,33,31
2024-11-21,10:02:03,25,46,35,31
2024-11-21,10:02:32,25,46,32,30
2024-11-21,10:03:01,25,46,32,30
2024-11-21,10:03:30,25,46,33,30
2024-11-21,10:04:00,25,46,34,31
2024-11-21,10:04:29,25,46,32,31
2024-11-21,10:04:58,25,46,34,32
2024-11-21,10:05:27,25,46,29,29
2024-11-21,10:05:57,25,46,30,29
2024-11-21,10:06:26,25,46,31,28
2024-11-21,10:06:55,25,46,29,28
2024-11-21,10:07:24,25,46,29,28
2024-11-21,10:07:54,25,46,32,30
2024-11-21,10:08:23,25,46,33,30
2024-11-21,10:08:52,25,46,31,29
2024-11-21,10:09:21,25,46,31,30
2024-11-21,10:09:51,25,46,34,32
2024-11-21,10:10:20,25,46,33,31
2024-11-21,10:10:49,25,46,32,30
2024-11-21,10:11:19,25,46,30,30
2024-11-21,10:11:48,25,46,29,28
2024-11-21,10:12:17,25,46,27,27
2024-11-21,10:12:46,25,46,33,30
2024-11-21,10:13:16,25,46,29,29
2024-11-21,10:13:45,25,46,31,29
2024-11-21,10:14:14,25,46,33,31
2024-11-21,10:14:43,25,46,35,32
2024-11-21,10:15:13,25,46,32,31
2024-11-21,10:15:42,25,46,31,30
2024-11-21,10:16:11,25,46,30,30
2024-11-21,10:16:40,25,46,31,30
2024-11-21,10:17:10,25,46,33,32
2024-11-21,10:17:39,25,46,34,31
2024-11-21,10:18:08,25,46,34,31
2024-11-21,10:18:37,25,46,29,28
2024-11-21,10:19:07,25,46,31,30
2024-11-21,10:19:36,25,46,32,31
2024-11-21,10:20:05,25,46,26,26
2024-11-21,10:20:34,25,46,31,30
2024-11-21,10:21:04,25,46,32,30
2024-11-21,10:21:33,25,46,39,33
2024-11-21,10:22:02,25,46,34,29
2024-11-21,10:22:31,25,46,32,30
2024-11-21,10:23:01,25,46,33,30
2024-11-21,10:23:30,25,46,33,30
2024-11-21,10:23:59,25,46,32,31
2024-11-21,10:24:28,25,46,33,31
2024-11-21,10:24:58,25,46,32,31
2024-11-21,10:25:27,25,46,32,30
2024-11-21,10:25:56,25,46,29,28
2024-11-21,10:26:25,25,46,36,30
2024-11-21,10:26:55,25,46,34,30
2024-11-21,10:27:24,25,46,29,28
2024-11-21,10:27:53,25,46,33,31
2024-11-21,10:28:23,25,46,33,31
2024-11-21,10:28:52,26,46,35,31
2024-11-21,10:29:21,26,46,34,29
2024-11-21,10:29:50,26,46,29,27
2024-11-21,10:30:20,26,46,31,30
2024-11-21,10:30:49,26,46,30,29
2024-11-21,10:31:18,26,46,32,29
2024-11-21,10:31:47,26,46,28,28
2024-11-21,10:32:17,26,45,33,30
2024-11-21,10:32:46,26,45,32,31
2024-11-21,10:33:15,26,45,34,32
2024-11-21,10:33:44,26,45,33,30
2024-11-21,10:34:14,26,45,32,30
2024-11-21,10:34:43,26,45,34,30
2024-11-21,10:35:12,26,45,34,32
2024-11-21,10:35:41,26,45,34,32
2024-11-21,10:36:11,26,45,32,30
2024-11-21,10:36:40,26,45,35,32
2024-11-21,10:37:09,26,45,32,30
2024-11-21,10:37:38,26,45,38,34
2024-11-21,10:38:08,26,45,35,32
2024-11-21,10:38:37,26,45,34,31
2024-11-21,10:39:06,26,45,35,32
2024-11-21,10:39:35,26,45,37,30
2024-11-21,10:40:05,26,45,32,30
2024-11-21,10:40:34,26,45,30,28
2024-11-21,10:41:03,26,45,32,30
2024-11-21,10:41:32,26,46,30,29
2024-11-21,10:42:02,26,46,32,30
2024-11-21,10:42:31,26,46,31,29
2024-11-21,10:43:00,26,46,32,30
2024-11-21,10:43:29,26,46,31,30
2024-11-21,10:43:59,26,46,32,30
2024-11-21,10:44:28,26,46,34,32
2024-11-21,10:44:57,26,47,36,33
2024-11-21,10:45:26,26,47,37,33
2024-11-21,10:45:56,26,47,33,30
2024-11-21,10:46:25,26,47,29,28
2024-11-21,10:46:54,26,47,32,30
2024-11-21,10:47:24,26,47,28,28
2024-11-21,10:47:53,26,47,32,31
2024-11-21,10:48:22,26,47,32,31
2024-11-21,10:48:51,26,47,37,32
2024-11-21,10:49:21,27,47,30,30
2024-11-21,10:49:50,27,47,32,31
2024-11-21,10:50:19,27,47,34,32
2024-11-21,10:50:48,27,47,31,29
2024-11-21,10:51:18,27,47,36,32
2024-11-21,10:51:47,27,47,28,27
2024-11-21,10:52:16,27,47,33,32
2024-11-21,10:52:45,27,47,30,28
2024-11-21,10:53:15,27,47,37,33
2024-11-21,10:53:44,27,47,33,31
2024-11-21,10:54:13,27,47,35,31
2024-11-21,10:54:42,27,47,35,31
2024-11-21,10:55:12,27,47,35,32
2024-11-21,10:55:41,27,47,35,31
2024-11-21,10:56:10,27,47,32,30
2024-11-21,10:56:39,27,47,32,30
2024-11-21,10:57:09,27,47,35,32
2024-11-21,10:57:38,27,47,33,32
2024-11-21,10:58:07,26,47,34,30
2024-11-21,10:58:36,26,45,37,33
2024-11-21,10:59:06,26,44,35,32
2024-11-21,10:59:35,26,44,35,33
2024-11-21,11:00:04,26,44,29,27
2024-11-21,11:00:33,26,44,34,31
2024-11-21,11:01:03,26,43,33,30
2024-11-21,11:01:32,25,43,29,28
2024-11-21,11:02:01,25,43,32,29
2024-11-21,11:02:30,25,42,36,32
2024-11-21,11:03:00,25,42,38,33
2024-11-21,11:03:29,25,42,33,30
2024-11-21,11:03:58,25,42,38,33
2024-11-21,11:04:27,25,42,37,32
2024-11-21,11:04:57,25,42,33,31
2024-11-21,11:05:26,24,42,30,30
2024-11-21,11:05:55,24,42,29,28
2024-11-21,11:06:25,24,41,27,27
2024-11-21,11:06:54,24,41,30,29
2024-11-21,11:07:23,24,41,25,25
2024-11-21,11:07:52,24,41,34,32
2024-11-21,11:08:22,24,41,34,32
2024-11-21,11:08:51,24,41,36,32
2024-11-21,11:09:20,24,41,35,33
2024-11-21,11:09:49,24,41,33,31
2024-11-21,11:10:19,24,41,31,30
2024-11-21,11:10:48,24,41,35,32
2024-11-21,11:11:17,24,41,34,31
2024-11-21,11:11:46,24,41,40,35
2024-11-21,11:12:16,24,41,38,33
2024-11-21,11:12:45,24,41,34,32
2024-11-21,11:13:14,24,41,41,36
2024-11-21,11:13:43,24,41,39,33
2024-11-21,11:14:13,24,41,36,33
2024-11-21,11:14:42,24,41,39,34
2024-11-21,11:15:11,24,41,36,33
2024-11-21,11:15:40,24,41,38,35
2024-11-21,11:16:10,24,41,42,35
2024-11-21,11:16:39,24,41,39,33
2024-11-21,11:17:08,24,41,37,34
2024-11-21,11:17:37,24,40,48,39
2024-11-21,11:18:07,24,40,59,48
2024-11-21,11:18:36,24,40,58,48
2024-11-21,11:19:05,24,41,57,47
2024-11-21,11:19:34,24,40,62,48
2024-11-21,11:20:04,24,40,60,48
2024-11-21,11:20:33,24,40,52,43
2024-11-21,11:21:02,24,40,57,46
2024-11-21,11:21:31,24,40,58,47
2024-11-21,11:22:01,24,40,56,47
2024-11-21,11:22:30,24,40,60,48
2024-11-21,11:22:59,24,40,61,49
2024-11-21,11:23:29,24,40,57,46
2024-11-21,11:23:58,24,40,60,49
2024-11-21,11:24:27,24,40,60,48
2024-11-21,11:24:56,24,40,63,50
2024-11-21,11:25:26,23,40,67,53
2024-11-21,11:25:55,23,40,63,51
2024-11-21,11:26:24,23,40,66,53
2024-11-21,11:26:53,23,40,62,51
2024-11-21,11:27:23,23,41,58,48
2024-11-21,11:27:52,23,41,63,51
2024-11-21,11:28:21,23,41,61,49
2024-11-21,11:28:50,23,41,62,51
2024-11-21,11:29:20,23,40,60,50
2024-11-21,11:29:49,23,41,60,49
2024-11-21,11:30:18,23,40,59,47
2024-11-21,11:30:47,23,41,62,49
2024-11-21,11:31:17,23,41,61,50
2024-11-21,11:31:46,23,41,62,51
2024-11-21,11:32:15,23,41,63,50
2024-11-21,11:32:44,23,41,61,49
2024-11-21,11:33:14,23,40,65,51
2024-11-21,11:33:43,23,41,65,52
2024-11-21,11:34:12,23,41,63,50
2024-11-21,11:34:41,23,41,64,51
2024-11-21,11:35:11,23,41,61,49
2024-11-21,11:35:40,23,41,65,52
2024-11-21,11:36:09,23,41,61,49
2024-11-21,11:36:38,23,41,64,51
2024-11-21,11:37:08,23,41,63,50
2024-11-21,11:37:37,23,41,64,52
2024-11-21,11:38:06,23,41,64,52
2024-11-21,11:38:35,23,41,63,50
2024-11-21,11:39:05,23,41,64,51
2024-11-21,11:39:34,23,41,66,52
2024-11-21,11:40:03,23,41,60,48
2024-11-21,11:40:33,23,41,63,50
2024-11-21,11:41:02,23,41,61,49
2024-11-21,11:41:31,23,41,66,53
2024-11-21,11:42:00,23,41,64,52
2024-11-21,11:42:30,23,41,63,51
2024-11-21,11:42:59,23,41,61,49
2024-11-21,11:43:28,23,41,62,51
2024-11-21,11:43:57,23,41,63,51
2024-11-21,11:44:27,23,41,61,49
2024-11-21,11:44:56,23,41,62,51
2024-11-21,11:45:25,24,41,64,52
2024-11-21,11:45:54,24,41,64,51
2024-11-21,11:46:24,24,41,67,56
2024-11-21,11:46:53,24,41,66,52
2024-11-21,11:47:22,24,41,62,51
2024-11-21,11:47:51,24,41,63,51
2024-11-21,11:48:21,24,41,61,51
2024-11-21,11:48:50,24,41,61,51
2024-11-21,11:49:19,24,41,66,53
2024-11-21,11:49:48,24,41,61,50
2024-11-21,11:50:18,24,41,63,51
2024-11-21,11:50:47,24,41,66,53
2024-11-21,11:51:16,24,40,64,52
2024-11-21,11:51:45,24,41,61,50
2024-11-21,11:52:15,24,41,64,52
2024-11-21,11:52:44,24,41,67,55
2024-11-21,11:53:13,24,41,62,51
2024-11-21,11:53:42,24,41,67,53
2024-11-21,18:19:04,19,50,6,6
2024-11-21,18:19:32,23,47,6,6
2024-11-21,18:20:01,23,47,6,6
2024-11-21,18:42:44,23,48,7,7
2024-11-21,18:44:22,23,48,7,5
2024-11-21,18:44:51,23,48,6,5
2024-11-21,18:45:35,23,52,6,6
2024-11-21,18:46:04,24,55,5,5
2024-11-21,18:46:58,25,59,8,8
2024-11-21,18:47:10,25,48,10,10
2024-11-21,18:47:40,25,47,8,8
2024-11-21,18:48:09,24,47,7,7
2024-11-21,18:49:16,24,46,7,6
2024-11-21,20:21:53,24,47,20,20
2024-11-21,20:23:17,23,49,19,18
2024-11-21,20:23:46,23,49,19,18
2024-11-21,20:26:37,23,49,20,18
2024-11-21,20:27:58,23,49,19,17
2024-11-21,20:30:38,23,49,19,19
2024-11-21,20:31:08,23,49,19,19
2024-11-21,20:31:37,23,49,23,21
2024-11-21,20:32:06,23,49,22,20
2024-11-21,20:32:35,23,49,24,20
2024-11-21,20:33:34,23,49,24,21
2024-11-21,20:34:03,23,49,23,20
2024-11-21,20:51:50,22,50,24,22
2024-11-21,20:51:59,23,49,23,23
2024-11-21,20:52:12,23,50,20,20
2024-11-21,20:52:41,23,50,20,20
2024-11-22,14:08:58,21,27,13,13
2024-11-22,14:09:27,22,22,13,13
2024-11-22,14:20:03,22,22,17,17
2024-11-22,14:20:32,23,24,16,16
2024-11-22,14:23:03,23,24,16,15
2024-11-22,14:23:32,23,26,18,16
2024-11-22,14:25:48,23,26,13,12
2024-11-22,14:26:18,23,26,16,14
2024-11-22,14:28:02,23,27,12,12
2024-11-22,14:28:31,23,27,12,12
2024-11-22,14:29:01,23,27,12,12
2024-11-22,14:30:54,23,27,14,13
2024-11-22,14:31:38,23,28,13,11
2024-11-22,14:35:47,23,29,10,10
2024-11-22,14:35:55,23,29,12,11
2024-11-22,14:41:10,23,29,12,12
2024-11-22,14:41:57,23,29,12,12
2024-11-22,14:42:41,23,29,9,9
2024-11-22,14:43:11,23,29,13,13
2024-11-22,14:43:41,23,29,12,12
2024-11-22,14:44:10,23,29,10,10
2024-11-22,14:44:39,23,30,10,10
2024-11-22,14:45:08,23,32,10,10
2024-11-22,15:33:31,23,32,11,11
2024-11-22,15:36:34,23,33,12,12
2024-11-22,15:37:03,23,33,12,12
2024-11-22,15:37:38,23,33,10,10
2024-11-22,15:37:46,23,33,10,10
2024-11-22,15:37:54,23,33,10,10
2024-11-22,15:38:01,24,33,11,11
2024-11-22,15:38:30,24,33,12,12
2024-11-22,15:39:41,23,33,13,12
2024-11-22,15:44:18,23,33,12,12
2024-11-22,15:44:47,23,33,12,12
2024-11-22,16:01:27,23,33,12,12
2024-11-22,16:04:34,23,34,12,12
2024-11-22,16:05:55,23,34,12,12
2024-11-22,16:06:25,23,34,13,12
2024-11-22,16:10:12,23,34,11,10
2024-11-22,16:10:19,23,34,12,11
2024-11-22,16:10:49,23,34,13,12
2024-11-22,16:11:18,23,34,13,13
2024-11-22,16:11:47,23,34,11,11
2024-11-22,16:15:27,23,34,12,11
2024-11-22,16:15:57,23,34,13,11
2024-11-22,17:03:56,23,34,10,10
2024-11-22,17:04:06,23,35,12,11
2024-11-22,17:04:35,23,35,12,11
2024-11-22,17:04:59,23,35,12,11
2024-11-22,17:05:06,23,35,12,11
2024-11-22,17:05:08,23,35,14,12
2024-11-22,17:05:14,23,35,14,12
2024-11-22,17:05:15,23,35,15,13
2024-11-22,17:05:29,23,35,15,14
2024-11-22,17:05:36,23,35,13,13
2024-11-22,17:05:38,23,35,12,12
2024-11-22,17:05:44,23,35,11,11
2024-11-22,17:05:45,23,35,14,13
2024-11-22,17:06:00,23,35,13,12
2024-11-22,17:06:06,23,35,12,12
2024-11-22,17:06:08,23,36,14,14
2024-11-22,17:06:14,23,36,14,14
2024-11-22,17:06:15,23,36,12,12
2024-11-22,17:06:30,23,36,12,12
2024-11-22,17:06:36,23,35,11,11
2024-11-22,17:06:38,23,35,12,12
2024-11-22,17:06:44,23,35,12,12
2024-11-22,17:06:45,23,35,13,12
2024-11-22,17:07:00,23,35,14,13
2024-11-22,17:07:07,23,35,14,14
2024-11-22,17:07:09,23,35,13,13
2024-11-22,17:07:15,23,35,13,13
2024-11-22,17:07:16,23,35,12,12
2024-11-22,17:07:30,23,35,12,12
2024-11-22,17:07:37,23,35,13,12
2024-11-22,17:07:39,23,35,12,11
2024-11-22,17:07:45,23,35,11,10
2024-11-22,17:07:46,23,35,12,11
2024-11-22,17:11:25,23,35,17,15
2024-11-22,17:15:05,23,35,12,10
2024-11-22,17:15:34,23,35,12,11
2024-11-22,17:16:03,23,36,13,12
2024-11-22,17:16:33,23,35,12,12
2024-11-22,17:17:02,23,35,11,11
2024-11-22,17:17:31,23,35,15,13
2024-11-22,17:18:00,23,35,13,13
2024-11-22,17:18:30,23,35,14,14
2024-11-22,17:18:59,23,35,11,10
2024-11-22,17:19:28,23,35,10,9
2024-11-22,17:19:47,23,35,13,12
2024-11-22,17:21:14,23,35,15,14
2024-11-22,17:21:43,23,35,15,14
2024-11-22,17:22:12,23,35,11,11
2024-11-22,17:22:20,23,35,13,13
2024-11-22,17:22:49,23,35,14,14
2024-11-22,17:23:19,23,35,14,13
